startId,endId,count
GENE_185,GENE_5972,133
GENE_185,GENE_6868,133
GENE_7124,GENE_7039,133
GENE_1958,GENE_7113,133
GENE_7039,GENE_7124,133
GENE_59272,GENE_623,132
GENE_59272,GENE_2740,132
GENE_3586,GENE_3553,132
GENE_3596,GENE_3569,132
GENE_3553,GENE_3586,132
GENE_3569,GENE_3596,132
GENE_2740,GENE_59272,132
GENE_623,GENE_59272,132
GENE_43740578,GENE_164045,132
GENE_164045,GENE_43740578,132
GENE_6387,GENE_1803,131
GENE_7124,GENE_3557,131
GENE_7422,GENE_6347,131
GENE_7422,GENE_6348,131
GENE_1803,GENE_6387,131
GENE_56649,GENE_7113,131
GENE_3557,GENE_7124,131
GENE_6347,GENE_7422,131
GENE_6348,GENE_7422,131
GENE_7113,GENE_56649,131
GENE_7124,GENE_207,130
GENE_7039,GENE_3586,130
GENE_3586,GENE_7039,130
GENE_207,GENE_7124,130
GENE_59272,GENE_9622,130
GENE_59272,GENE_24310,130
GENE_24310,GENE_59272,130
GENE_9622,GENE_59272,130
GENE_7422,GENE_1440,129
GENE_3576,GENE_3559,129
GENE_3559,GENE_3576,129
GENE_9622,GENE_3827,129
GENE_23411,GENE_5091,129
GENE_1440,GENE_7422,129
GENE_3827,GENE_9622,129
GENE_5091,GENE_23411,129
GENE_305843,GENE_302668,129
GENE_302668,GENE_305843,129
GENE_43740577,GENE_43740569,129
GENE_43740569,GENE_43740577,129
GENE_7137,GENE_1401,128
GENE_55107,GENE_3565,128
GENE_1401,GENE_7137,128
GENE_3565,GENE_55107,128
GENE_6347,GENE_3565,127
GENE_5594,GENE_3569,127
GENE_3569,GENE_5594,127
GENE_3565,GENE_6347,127
GENE_8673700,GENE_7113,127
GENE_7113,GENE_8673700,127
GENE_59272,GENE_207,126
GENE_3627,GENE_1437,126
GENE_7099,GENE_3146,126
GENE_3569,GENE_3440,126
GENE_3440,GENE_3569,126
GENE_7422,GENE_3586,126
GENE_1437,GENE_3627,126
GENE_3146,GENE_7099,126
GENE_3586,GENE_7422,126
GENE_207,GENE_59272,126
GENE_2475,GENE_207,125
GENE_59272,GENE_213,125
GENE_7124,GENE_836,125
GENE_6347,GENE_920,125
GENE_207,GENE_2475,125
GENE_23411,GENE_3732,125
GENE_920,GENE_6347,125
GENE_70008,GENE_7113,125
GENE_836,GENE_7124,125
GENE_3732,GENE_23411,125
GENE_213,GENE_59272,125
GENE_7113,GENE_70008,125
GENE_26503,GENE_925,124
GENE_4591,GENE_925,124
GENE_2214,GENE_929,124
GENE_43740568,GENE_1636,124
GENE_3569,GENE_2214,124
GENE_929,GENE_2214,124
GENE_3661,GENE_3439,124
GENE_2214,GENE_3569,124
GENE_7124,GENE_3600,124
GENE_3439,GENE_3661,124
GENE_925,GENE_4591,124
GENE_3600,GENE_7124,124
GENE_284_285_51378_27329,GENE_24179,124
GENE_925,GENE_26503,124
GENE_1636,GENE_43740568,124
GENE_24179,GENE_284_285_51378_27329,124
GENE_6347,GENE_3439,123
GENE_3439,GENE_6347,123
GENE_11606,GENE_1636,122
GENE_8909,GENE_3439,122
GENE_3716,GENE_3569,122
GENE_3569,GENE_3716,122
GENE_3439,GENE_8909,122
GENE_1636,GENE_11606,122
GENE_3627,GENE_1401,121
GENE_6347,GENE_1401,121
GENE_3117,GENE_3105,121
GENE_3105,GENE_3117,121
GENE_1401,GENE_3627,121
GENE_4790,GENE_4780,121
GENE_4780,GENE_4790,121
GENE_1401,GENE_6347,121
GENE_79594,GENE_16728,121
GENE_16728,GENE_79594,121
GENE_3569,GENE_695,120
GENE_695,GENE_3569,120
GENE_7137,GENE_4151,120
GENE_10278,GENE_5447,120
GENE_4151,GENE_7137,120
GENE_5447,GENE_10278,120
GENE_3569,GENE_207,119
GENE_3559,GENE_920,119
GENE_920,GENE_3559,119
GENE_3596,GENE_3565,119
GENE_3627,GENE_3565,119
GENE_207,GENE_3569,119
GENE_3606,GENE_3586,119
GENE_3565,GENE_3596,119
GENE_3586,GENE_3606,119
GENE_3565,GENE_3627,119
GENE_3558,GENE_1401,118
GENE_24179,GENE_1636,118
GENE_3569,GENE_1803,118
GENE_4684,GENE_2214,118
GENE_1401,GENE_3558,118
GENE_1803,GENE_3569,118
GENE_3627,GENE_3606,118
GENE_3606,GENE_3627,118
GENE_2214,GENE_4684,118
GENE_1636,GENE_24179,118
GENE_7422,GENE_3627,117
GENE_3627,GENE_7422,117
GENE_140885,GENE_961,116
GENE_3578,GENE_3569,116
GENE_3569,GENE_3578,116
GENE_59272,GENE_26503,116
GENE_26503,GENE_59272,116
GENE_961,GENE_140885,116
GENE_3576,GENE_1437,115
GENE_1437,GENE_3576,115
GENE_6347,GENE_4790,115
GENE_4790,GENE_6347,115
GENE_1236,GENE_939,114
GENE_939,GENE_1236,114
GENE_340061,GENE_3439,114
GENE_3586,GENE_3557,114
GENE_3606,GENE_3576,114
GENE_7039,GENE_3576,114
GENE_6348,GENE_3578,114
GENE_3557,GENE_3586,114
GENE_3576,GENE_3606,114
GENE_7124,GENE_4283,114
GENE_3578,GENE_6348,114
GENE_3576,GENE_7039,114
GENE_4283,GENE_7124,114
GENE_43740571,GENE_55354,114
GENE_3439,GENE_340061,114
GENE_55354,GENE_43740571,114
GENE_3552,GENE_834,113
GENE_2214,GENE_930,113
GENE_59272,GENE_1432,113
GENE_930,GENE_2214,113
GENE_56832_3439,GENE_3439,113
GENE_834,GENE_3552,113
GENE_1432,GENE_59272,113
GENE_3439,GENE_56832_3439,113
GENE_3439,GENE_351,112
GENE_351,GENE_3439,112
GENE_3605,GENE_3565,112
GENE_3565,GENE_3605,112
GENE_3630,GENE_1803,111
GENE_4790,GENE_3439,111
GENE_3627,GENE_3578,111
GENE_3578,GENE_3627,111
GENE_1803,GENE_3630,111
GENE_3439,GENE_4790,111
GENE_100144303,GENE_59272,111
GENE_59272,GENE_100144303,111
GENE_43740568,GENE_1508,110
GENE_302668,GENE_24180,110
GENE_24180,GENE_302668,110
GENE_1508,GENE_43740568,110
GENE_59272,GENE_914,109
GENE_5045,GENE_1514,109
GENE_22848,GENE_2580,109
GENE_3630,GENE_2641,109
GENE_2641,GENE_3630,109
GENE_1514,GENE_5045,109
GENE_7124,GENE_5743,109
GENE_59272,GENE_6301,109
GENE_43740571,GENE_7113,109
GENE_21926,GENE_7124,109
GENE_5743,GENE_7124,109
GENE_7124,GENE_21926,109
GENE_2580,GENE_22848,109
GENE_6301,GENE_59272,109
GENE_914,GENE_59272,109
GENE_7113,GENE_43740571,109
GENE_8673700,GENE_717,108
GENE_6352,GENE_3458,108
GENE_3458,GENE_6352,108
GENE_717,GENE_8673700,108
GENE_3600,GENE_3586,107
GENE_3586,GENE_3600,107
GENE_43740578,GENE_6253,107
GENE_6253,GENE_43740578,107
GENE_3576,GENE_920,106
GENE_5133,GENE_925,106
GENE_1576,GENE_1544,106
GENE_1544,GENE_1576,106
GENE_4790,GENE_1956,106
GENE_23586,GENE_3439,106
GENE_242700,GENE_3439,106
GENE_9370,GENE_3569,106
GENE_4283,GENE_3576,106
GENE_920,GENE_3576,106
GENE_3576,GENE_4283,106
GENE_1956,GENE_4790,106
GENE_925,GENE_5133,106
GENE_3569,GENE_9370,106
GENE_3439,GENE_23586,106
GENE_3439,GENE_242700,106
GENE_43740568,GENE_183,105
GENE_3827,GENE_623,105
GENE_3559,GENE_1401,105
GENE_43740578,GENE_3123,105
GENE_1401,GENE_3559,105
GENE_623,GENE_3827,105
GENE_6352,GENE_6348,105
GENE_6348,GENE_6352,105
GENE_10899,GENE_6833,105
GENE_6833,GENE_10899,105
GENE_183,GENE_43740568,105
GENE_3123,GENE_43740578,105
GENE_961,GENE_925,104
GENE_925,GENE_961,104
GENE_7124,GENE_7113,104
GENE_7113,GENE_7124,104
GENE_1401,GENE_796,103
GENE_7291,GENE_943,103
GENE_796,GENE_1401,103
GENE_3605,GENE_1440,103
GENE_4790,GENE_3576,103
GENE_1440,GENE_3605,103
GENE_3576,GENE_4790,103
GENE_943,GENE_7291,103
GENE_1636,GENE_285,102
GENE_3569,GENE_834,102
GENE_285,GENE_1636,102
GENE_3552,GENE_3440,102
GENE_3440,GENE_3552,102
GENE_5972,GENE_3569,102
GENE_834,GENE_3569,102
GENE_4790,GENE_3661,102
GENE_6347,GENE_4283,102
GENE_3661,GENE_4790,102
GENE_7137,GENE_4879,102
GENE_3569,GENE_5972,102
GENE_4283,GENE_6347,102
GENE_4879,GENE_7137,102
GENE_59272,GENE_27329,102
GENE_27329,GENE_59272,102
GENE_7108_285_51378_27329,GENE_59272,102
GENE_59272,GENE_7108_285_51378_27329,102
GENE_26503,GENE_920,101
GENE_3569,GENE_943,101
GENE_3717,GENE_3569,101
GENE_943,GENE_3569,101
GENE_3569,GENE_3717,101
GENE_None,GENE_7113,101
GENE_26503,GENE_7137,101
GENE_10045,GENE_10044,101
GENE_10044,GENE_10045,101
GENE_7137,GENE_26503,101
GENE_920,GENE_26503,101
GENE_100772552,GENE_59272,101
GENE_59272,GENE_100772552,101
GENE_4790,GENE_207,100
GENE_3952,GENE_1401,100
GENE_3574,GENE_1437,100
GENE_1576,GENE_1565,100
GENE_1565,GENE_1576,100
GENE_15975,GENE_3439,100
GENE_1437,GENE_3574,100
GENE_1401,GENE_3952,100
GENE_207,GENE_4790,100
GENE_9407,GENE_7113,100
GENE_7113,GENE_9407,100
GENE_3439,GENE_15975,100
GENE_6347,GENE_3578,99
GENE_59272,GENE_6188,99
GENE_3578,GENE_6347,99
GENE_1508_1514,GENE_7113,99
GENE_6188,GENE_59272,99
GENE_7113,GENE_1508_1514,99
GENE_7113,GENE_185,98
GENE_5594,GENE_207,98
GENE_59272,GENE_2028,98
GENE_4790,GENE_3605,98
GENE_7124,GENE_4513,98
GENE_3605,GENE_4790,98
GENE_207,GENE_5594,98
GENE_185,GENE_7113,98
GENE_43740568,GENE_7124,98
GENE_4513,GENE_7124,98
GENE_None,GENE_7124,98
GENE_92521,GENE_10044,98
GENE_2028,GENE_59272,98
GENE_10044,GENE_92521,98
GENE_7124,GENE_43740568,98
GENE_250,GENE_213,97
GENE_213,GENE_250,97
GENE_3578,GENE_1440,97
GENE_3554,GENE_3552,97
GENE_3552,GENE_3554,97
GENE_7124,GENE_3570,97
GENE_1440,GENE_3578,97
GENE_7124,GENE_4843,97
GENE_3570,GENE_7124,97
GENE_4843,GENE_7124,97
GENE_43740568,GENE_70008,97
GENE_70008,GENE_43740568,97
GENE_70008,GENE_283,96
GENE_3565,GENE_920,96
GENE_940,GENE_920,96
GENE_1437,GENE_929,96
GENE_920,GENE_940,96
GENE_4879,GENE_1401,96
GENE_929,GENE_1437,96
GENE_64135,GENE_3439,96
GENE_7422,GENE_3458,96
GENE_920,GENE_3565,96
GENE_51284,GENE_3569,96
GENE_1401,GENE_4879,96
GENE_3458,GENE_7422,96
GENE_11093,GENE_7450,96
GENE_7450,GENE_11093,96
GENE_70008,GENE_24179,96
GENE_3569,GENE_51284,96
GENE_3439,GENE_64135,96
GENE_24179,GENE_70008,96
GENE_283,GENE_70008,96
GENE_3605,GENE_920,95
GENE_55107,GENE_1080,95
GENE_7113,GENE_1803,95
GENE_None,GENE_3439,95
GENE_3627,GENE_3557,95
GENE_3578,GENE_3574,95
GENE_3574,GENE_3578,95
GENE_920,GENE_3605,95
GENE_3557,GENE_3627,95
GENE_1803,GENE_7113,95
GENE_1080,GENE_55107,95
GENE_3630,GENE_185,94
GENE_59272,GENE_570,94
GENE_None,GENE_1401,94
GENE_43740568,GENE_2147,94
GENE_3627,GENE_3600,94
GENE_3600,GENE_3627,94
GENE_185,GENE_3630,94
GENE_59272,GENE_3875,94
GENE_56945,GENE_7373,94
GENE_7373,GENE_56945,94
GENE_114548,GENE_59272,94
GENE_3875,GENE_59272,94
GENE_570,GENE_59272,94
GENE_59272,GENE_114548,94
GENE_2147,GENE_43740568,94
GENE_1471,GENE_1401,93
GENE_1401,GENE_1471,93
GENE_3570,GENE_3552,93
GENE_3552,GENE_3570,93
GENE_7124,GENE_3596,93
GENE_3596,GENE_7124,93
GENE_7291,GENE_7124,93
GENE_7124,GENE_7291,93
GENE_43740575,GENE_64006,93
GENE_64006,GENE_43740575,93
GENE_3569,GENE_836,92
GENE_3627,GENE_925,92
GENE_7124,GENE_1432,92
GENE_836,GENE_3569,92
GENE_5594,GENE_3605,92
GENE_114548,GENE_3606,92
GENE_925,GENE_3627,92
GENE_7157,GENE_3732,92
GENE_4790,GENE_4615,92
GENE_4615,GENE_4790,92
GENE_3605,GENE_5594,92
GENE_7124,GENE_5599,92
GENE_1432,GENE_7124,92
GENE_5599,GENE_7124,92
GENE_3732,GENE_7157,92
GENE_59272,GENE_7373,92
GENE_7373,GENE_59272,92
GENE_43740568,GENE_72935,92
GENE_3606,GENE_114548,92
GENE_72935,GENE_43740568,92
GENE_24179,GENE_185,91
GENE_728226,GENE_250,91
GENE_51428,GENE_1803,91
GENE_2159,GENE_2147,91
GENE_2147,GENE_2159,91
GENE_7422,GENE_3552,91
GENE_114548,GENE_3569,91
GENE_7422,GENE_3574,91
GENE_10044,GENE_6253,91
GENE_3552,GENE_7422,91
GENE_3574,GENE_7422,91
GENE_6253,GENE_10044,91
GENE_59272,GENE_22848,91
GENE_185,GENE_24179,91
GENE_1803,GENE_51428,91
GENE_22848,GENE_59272,91
GENE_284424,GENE_59272,91
GENE_3569,GENE_114548,91
GENE_59272,GENE_284424,91
GENE_250,GENE_728226,91
GENE_3565,GENE_925,90
GENE_10044,GENE_3439,90
GENE_3559,GENE_3458,90
GENE_3458,GENE_3559,90
GENE_925,GENE_3565,90
GENE_5594,GENE_4790,90
GENE_4790,GENE_5594,90
GENE_3439,GENE_10044,90
GENE_285335,GENE_59272,90
GENE_59272,GENE_285335,90
GENE_7124,GENE_213,89
GENE_4311,GENE_1636,89
GENE_5743,GENE_3569,89
GENE_3952,GENE_3630,89
GENE_3630,GENE_3952,89
GENE_1636,GENE_4311,89
GENE_3569,GENE_5743,89
GENE_213,GENE_7124,89
GENE_400668,GENE_10044,89
GENE_59272,GENE_56649,89
GENE_56649,GENE_59272,89
GENE_10044,GENE_400668,89
GENE_3558,GENE_1437,88
GENE_1803,GENE_1636,88
GENE_1636,GENE_1803,88
GENE_3578,GENE_3458,88
GENE_1437,GENE_3558,88
GENE_3458,GENE_3578,88
GENE_6774,GENE_4790,88
GENE_6351,GENE_6347,88
GENE_6347,GENE_6351,88
GENE_4790,GENE_6774,88
GENE_43740578,GENE_10045,88
GENE_59272,GENE_30835,88
GENE_30835,GENE_59272,88
GENE_10045,GENE_43740578,88
GENE_4311,GENE_183,87
GENE_6348,GENE_1401,87
GENE_3569,GENE_1576,87
GENE_3458,GENE_1803,87
GENE_3113,GENE_3105,87
GENE_3105,GENE_3113,87
GENE_3454,GENE_3439,87
GENE_3439,GENE_3454,87
GENE_1803,GENE_3458,87
GENE_4283,GENE_3458,87
GENE_59272,GENE_3558,87
GENE_1576,GENE_3569,87
GENE_3578,GENE_3576,87
GENE_3576,GENE_3578,87
GENE_6347,GENE_3606,87
GENE_7039,GENE_3627,87
GENE_3458,GENE_4283,87
GENE_183,GENE_4311,87
GENE_3606,GENE_6347,87
GENE_1401,GENE_6348,87
GENE_59272,GENE_6348,87
GENE_3627,GENE_7039,87
GENE_3558,GENE_59272,87
GENE_6348,GENE_59272,87
GENE_43740568,GENE_8673700,87
GENE_8673700,GENE_43740568,87
GENE_111654,GENE_847,86
GENE_15979,GENE_847,86
GENE_3440,GENE_847,86
GENE_3458,GENE_847,86
GENE_6770,GENE_847,86
GENE_3605,GENE_925,86
GENE_3552,GENE_929,86
GENE_8673700,GENE_2876,86
GENE_3117,GENE_3106,86
GENE_3106,GENE_3117,86
GENE_847,GENE_3440,86
GENE_847,GENE_3458,86
GENE_929,GENE_3552,86
GENE_4283,GENE_3586,86
GENE_925,GENE_3605,86
GENE_3586,GENE_4283,86
GENE_129685,GENE_6736,86
GENE_847,GENE_6770,86
GENE_43740568,GENE_6868,86
GENE_59272,GENE_15223,86
GENE_847,GENE_15979,86
GENE_111654,GENE_22059,86
GENE_15223,GENE_59272,86
GENE_22059,GENE_111654,86
GENE_847,GENE_111654,86
GENE_6736,GENE_129685,86
GENE_2876,GENE_8673700,86
GENE_6868,GENE_43740568,86
GENE_7422,GENE_3576,85
GENE_3596,GENE_3586,85
GENE_3586,GENE_3596,85
GENE_3576,GENE_7422,85
GENE_492331,GENE_59272,85
GENE_59272,GENE_492331,85
GENE_3605,GENE_1956,84
GENE_1956,GENE_3605,84
GENE_70008,GENE_16175,84
GENE_16175,GENE_70008,84
GENE_920,GENE_213,83
GENE_3827,GENE_624,83
GENE_213,GENE_920,83
GENE_2147,GENE_1401,83
GENE_5594,GENE_1956,83
GENE_1401,GENE_2147,83
GENE_7039,GENE_3458,83
GENE_6352,GENE_3552,83
GENE_6491,GENE_3569,83
GENE_624,GENE_3827,83
GENE_1956,GENE_5594,83
GENE_3552,GENE_6352,83
GENE_3569,GENE_6491,83
GENE_3458,GENE_7039,83
GENE_7099,GENE_7098,83
GENE_7098,GENE_7099,83
GENE_64135,GENE_23586,83
GENE_23586,GENE_64135,83
GENE_43740578,GENE_92521,83
GENE_43740571,GENE_43740569,83
GENE_43740569,GENE_43740571,83
GENE_92521,GENE_43740578,83
GENE_None,GENE_185,82
GENE_100271694,GENE_738,82
GENE_5594,GENE_836,82
GENE_1437,GENE_920,82
GENE_920,GENE_1437,82
GENE_4283,GENE_3552,82
GENE_4790,GENE_3553,82
GENE_3952,GENE_3569,82
GENE_6356,GENE_3586,82
GENE_5972,GENE_3605,82
GENE_3569,GENE_3952,82
GENE_3552,GENE_4283,82
GENE_3553,GENE_4790,82
GENE_5972,GENE_5594,82
GENE_836,GENE_5594,82
GENE_3605,GENE_5972,82
GENE_5594,GENE_5972,82
GENE_3586,GENE_6356,82
GENE_406937,GENE_7040,82
GENE_7132,GENE_7124,82
GENE_7124,GENE_7132,82
GENE_7040,GENE_406937,82
GENE_None,GENE_43740571,82
GENE_738,GENE_100271694,82
GENE_284_285_51378_27329,GENE_186,81
GENE_1233,GENE_293,81
GENE_1234,GENE_293,81
GENE_1956,GENE_293,81
GENE_2047,GENE_293,81
GENE_2048,GENE_293,81
GENE_2904,GENE_293,81
GENE_7124,GENE_293,81
GENE_729230,GENE_293,81
GENE_293,GENE_1233,81
GENE_293,GENE_1234,81
GENE_2214,GENE_1437,81
GENE_7124,GENE_1803,81
GENE_293,GENE_1956,81
GENE_5972,GENE_1956,81
GENE_293,GENE_2047,81
GENE_293,GENE_2048,81
GENE_1437,GENE_2214,81
GENE_5788,GENE_2214,81
GENE_293,GENE_2904,81
GENE_653108,GENE_3569,81
GENE_59272,GENE_3570,81
GENE_2214,GENE_5788,81
GENE_1956,GENE_5972,81
GENE_1803,GENE_7124,81
GENE_293,GENE_7124,81
GENE_3570,GENE_59272,81
GENE_3569,GENE_653108,81
GENE_293,GENE_729230,81
GENE_186,GENE_284_285_51378_27329,81
GENE_6348,GENE_925,80
GENE_3600,GENE_3458,80
GENE_7291,GENE_3552,80
GENE_3458,GENE_3600,80
GENE_6354,GENE_3627,80
GENE_925,GENE_6348,80
GENE_3627,GENE_6354,80
GENE_3552,GENE_7291,80
GENE_284_285_51378_27329,GENE_11606,80
GENE_11606,GENE_284_285_51378_27329,80
GENE_302668,GENE_185,79
GENE_2147,GENE_462,79
GENE_3605,GENE_836,79
GENE_3002,GENE_925,79
GENE_940,GENE_925,79
GENE_925,GENE_940,79
GENE_1636,GENE_1401,79
GENE_1401,GENE_1636,79
GENE_462,GENE_2147,79
GENE_925,GENE_3002,79
GENE_43740568,GENE_3569,79
GENE_836,GENE_3605,79
GENE_185,GENE_302668,79
GENE_3569,GENE_43740568,79
GENE_115019,GENE_1080,78
GENE_7124,GENE_3091,78
GENE_21898,GENE_3146,78
GENE_59272,GENE_3553,78
GENE_4843,GENE_4790,78
GENE_4790,GENE_4843,78
GENE_84909,GENE_7113,78
GENE_3091,GENE_7124,78
GENE_21926,GENE_16193,78
GENE_3146,GENE_21898,78
GENE_16193,GENE_21926,78
GENE_219931,GENE_53373,78
GENE_3553,GENE_59272,78
GENE_7113,GENE_84909,78
GENE_1080,GENE_115019,78
GENE_53373,GENE_219931,78
GENE_929,GENE_920,77
GENE_939,GENE_920,77
GENE_920,GENE_929,77
GENE_4684,GENE_930,77
GENE_920,GENE_939,77
GENE_1440,GENE_1401,77
GENE_1401,GENE_1440,77
GENE_3576,GENE_3557,77
GENE_6347,GENE_3557,77
GENE_7099,GENE_3569,77
GENE_3557,GENE_3576,77
GENE_4790,GENE_3586,77
GENE_6347,GENE_3600,77
GENE_930,GENE_4684,77
GENE_3586,GENE_4790,77
GENE_5972,GENE_4790,77
GENE_7099,GENE_4790,77
GENE_4790,GENE_5972,77
GENE_3557,GENE_6347,77
GENE_3600,GENE_6347,77
GENE_284_285_51378_27329,GENE_6868,77
GENE_3569,GENE_7099,77
GENE_4790,GENE_7099,77
GENE_43740578,GENE_10044,77
GENE_102724197,GENE_26503,77
GENE_43740577,GENE_43740568,77
GENE_43740568,GENE_43740577,77
GENE_10044,GENE_43740578,77
GENE_26503,GENE_102724197,77
GENE_6868,GENE_284_285_51378_27329,77
GENE_None,GENE_284_285_51378_27329,77
GENE_1956,GENE_207,76
GENE_624,GENE_623,76
GENE_623,GENE_624,76
GENE_1956,GENE_836,76
GENE_3569,GENE_1432,76
GENE_4790,GENE_1432,76
GENE_207,GENE_1956,76
GENE_836,GENE_1956,76
GENE_51428,GENE_3458,76
GENE_3559,GENE_3552,76
GENE_3552,GENE_3559,76
GENE_59272,GENE_3565,76
GENE_1432,GENE_3569,76
GENE_4513,GENE_3569,76
GENE_3569,GENE_4513,76
GENE_1432,GENE_4790,76
GENE_59272,GENE_5499,76
GENE_284_285_51378_27329,GENE_5972,76
GENE_21898,GENE_7099,76
GENE_92521,GENE_10045,76
GENE_7099,GENE_21898,76
GENE_3458,GENE_51428,76
GENE_3565,GENE_59272,76
GENE_5499,GENE_59272,76
GENE_10045,GENE_92521,76
GENE_5972,GENE_284_285_51378_27329,76
GENE_1401,GENE_250,75
GENE_59272,GENE_847,75
GENE_3627,GENE_920,75
GENE_250,GENE_1401,75
GENE_3574,GENE_1401,75
GENE_7422,GENE_1437,75
GENE_3569,GENE_2875,75
GENE_2875,GENE_3569,75
GENE_1401,GENE_3574,75
GENE_6348,GENE_3605,75
GENE_920,GENE_3627,75
GENE_43740568,GENE_5131,75
GENE_3605,GENE_6348,75
GENE_6351,GENE_6348,75
GENE_6348,GENE_6351,75
GENE_1437,GENE_7422,75
GENE_92521,GENE_8517,75
GENE_509235,GENE_59272,75
GENE_847,GENE_59272,75
GENE_11727_11731_11730_219033_503844_630952,GENE_70008,75
GENE_8517,GENE_92521,75
GENE_59272,GENE_509235,75
GENE_5131,GENE_43740568,75
GENE_70008,GENE_11727_11731_11730_219033_503844_630952,75
GENE_1636,GENE_284,74
GENE_5788,GENE_930,74
GENE_59272,GENE_1137,74
GENE_3605,GENE_1437,74
GENE_284,GENE_1636,74
GENE_6772,GENE_3439,74
GENE_114548,GENE_3553,74
GENE_1437,GENE_3605,74
GENE_5970,GENE_4790,74
GENE_930,GENE_5788,74
GENE_4790,GENE_5970,74
GENE_3439,GENE_6772,74
GENE_11012,GENE_7113,74
GENE_7113,GENE_11012,74
GENE_51311,GENE_51284,74
GENE_51284,GENE_51311,74
GENE_59272,GENE_56925,74
GENE_1137,GENE_59272,74
GENE_56925,GENE_59272,74
GENE_3553,GENE_114548,74
GENE_5972,GENE_836,73
GENE_939,GENE_925,73
GENE_925,GENE_939,73
GENE_406937,GENE_1080,73
GENE_3569,GENE_2475,73
GENE_3578,GENE_3552,73
GENE_3605,GENE_3553,73
GENE_2475,GENE_3569,73
GENE_3552,GENE_3578,73
GENE_3553,GENE_3605,73
GENE_7124,GENE_3952,73
GENE_9370,GENE_3952,73
GENE_5743,GENE_4790,73
GENE_4790,GENE_5743,73
GENE_836,GENE_5972,73
GENE_3952,GENE_7124,73
GENE_3952,GENE_9370,73
GENE_1080,GENE_406937,73
GENE_11421,GENE_183,72
GENE_6391,GENE_1958,72
GENE_57817,GENE_3569,72
GENE_5340,GENE_5045,72
GENE_100128998,GENE_5054,72
GENE_5045,GENE_5340,72
GENE_1958,GENE_6391,72
GENE_183,GENE_11421,72
GENE_3569,GENE_57817,72
GENE_43740577,GENE_43740571,72
GENE_43740571,GENE_43740577,72
GENE_5054,GENE_100128998,72
GENE_43740568,GENE_570,71
GENE_81502,GENE_570,71
GENE_4790,GENE_836,71
GENE_3600,GENE_3576,71
GENE_3576,GENE_3600,71
GENE_836,GENE_4790,71
GENE_406999,GENE_5091,71
GENE_7124,GENE_6356,71
GENE_43740568,GENE_7099,71
GENE_6356,GENE_7124,71
GENE_43740578,GENE_7448,71
GENE_12367,GENE_12028,71
GENE_12028,GENE_12367,71
GENE_570,GENE_81502,71
GENE_5091,GENE_406999,71
GENE_570,GENE_43740568,71
GENE_7099,GENE_43740568,71
GENE_43740577,GENE_43740576,71
GENE_43740576,GENE_43740577,71
GENE_7448,GENE_43740578,71
GENE_5465,GENE_196,70
GENE_7113,GENE_682,70
GENE_26503,GENE_2244,70
GENE_23395,GENE_2525,70
GENE_4843,GENE_3569,70
GENE_51561,GENE_3569,70
GENE_6356,GENE_3569,70
GENE_9370,GENE_3630,70
GENE_114548,GENE_4790,70
GENE_3569,GENE_4843,70
GENE_196,GENE_5465,70
GENE_7124,GENE_5970,70
GENE_3569,GENE_6356,70
GENE_70008,GENE_6868,70
GENE_682,GENE_7113,70
GENE_5970,GENE_7124,70
GENE_9370,GENE_7124,70
GENE_8081,GENE_7448,70
GENE_7448,GENE_8081,70
GENE_3630,GENE_9370,70
GENE_7124,GENE_9370,70
GENE_70008,GENE_11491,70
GENE_54205,GENE_12367,70
GENE_2525,GENE_23395,70
GENE_2244,GENE_26503,70
GENE_114548,GENE_29108,70
GENE_3569,GENE_51561,70
GENE_12367,GENE_54205,70
GENE_11491,GENE_70008,70
GENE_6868,GENE_70008,70
GENE_None,GENE_92521,70
GENE_29108,GENE_114548,70
GENE_4790,GENE_114548,70
GENE_5212,GENE_351,69
GENE_3559,GENE_925,69
GENE_952,GENE_939,69
GENE_939,GENE_952,69
GENE_9370,GENE_1401,69
GENE_2147,GENE_1514,69
GENE_3630,GENE_1636,69
GENE_1514,GENE_2147,69
GENE_4311,GENE_2922,69
GENE_3570,GENE_3439,69
GENE_3627,GENE_3559,69
GENE_925,GENE_3559,69
GENE_3569,GENE_3567,69
GENE_3567,GENE_3569,69
GENE_4151,GENE_3569,69
GENE_5599,GENE_3569,69
GENE_3439,GENE_3570,69
GENE_50616,GENE_3605,69
GENE_51561,GENE_3605,69
GENE_3559,GENE_3627,69
GENE_6351,GENE_3627,69
GENE_1636,GENE_3630,69
GENE_80199,GENE_3958,69
GENE_3569,GENE_4151,69
GENE_2922,GENE_4311,69
GENE_43740578,GENE_4591,69
GENE_351,GENE_5212,69
GENE_3569,GENE_5599,69
GENE_3627,GENE_6351,69
GENE_59272,GENE_7421,69
GENE_1401,GENE_9370,69
GENE_3605,GENE_50616,69
GENE_3605,GENE_51561,69
GENE_7421,GENE_59272,69
GENE_3958,GENE_80199,69
GENE_4591,GENE_43740578,69
GENE_24179,GENE_183,68
GENE_2244,GENE_462,68
GENE_3439,GENE_920,68
GENE_10045,GENE_1387,68
GENE_2678,GENE_1401,68
GENE_3578,GENE_1437,68
GENE_462,GENE_2244,68
GENE_1401,GENE_2678,68
GENE_920,GENE_3439,68
GENE_6348,GENE_3553,68
GENE_1437,GENE_3578,68
GENE_4790,GENE_4513,68
GENE_4513,GENE_4790,68
GENE_7039,GENE_6347,68
